When boyfriend could not stand up to his mother or for himself.,sadness
Disgusted with boyfriend's mother her overpowering overprotecting and selfish attitudes.,disgust
When ditched divorced by husband.,shame
When I had to lie about my age to be accepted as a member of a group.,guilt
My cousin asked me to be a bridesmaid for her. This made really happy because I was adopted into the family and her asking me made me realise that she saw me as a cousin and not just another person. There were other cousins she could have asked but she asked me.,joy
That if ever I was really naughty I would be sent away from my Mum and Dad to another family. I was fostered from age 5 and didn't get to Mum and Dad until I was 6 and then legally adopted at 14.,fear
(1) My father died. (2) My natural father contacted me a year after my father died and this angered me more as I thought he should be dead and not my father.,anger
My father died. I was away at the time and did not know until two days after.,sadness
A child told me she had been sexually abused by her stepfather. I only knew the child and had not come into contact with either parent. I tried to do what was best for the child. The event and the stepfather disgusted me.,disgust
When my natural parents name would show up on papers and not my what I call real name.,shame
I lied to my mother in the sixth form she said she would ring to find out and I had to tell her I had lied.,guilt
Joy at meeting a woman I love very much.,joy
When approached by a gang of youths in town at night.,fear
When a man a stranger to me personally insulted a close woman friend of mine in public.,anger
After my father died suddenly of a heart attack.,sadness
When a man spoke very sexistly in the company of some friends of mine.,disgust
When I went to explain to a lecturer whom I liked that the work expected of me was not going to be in.,shame
When I masturbated in my room.,guilt
When my lover and I felt like we had gone full circle. And our relationship was new fresh vital etc. once again.,joy
My daughter was 2 yrs she went up to a colt tried to hit it. It turned on her and kicked her over the heart sent her flying through the air. I left my mother and sister to deal to her as they are nurses. I felt I didn't want to know if she was going to die it was just too much.,fear
